-2199,-531
-2355,485
-2109,464
-872,-192
212,492
-1271,-200
-443,590
-2428,-1368
-2939,-1741
-1475,261
-2840,-4
-3822,-1191
-3798,-1530
-1522,-259
-477,719
-3682,-1282
-5009,-3301
-3365,-2487
-2590,-1684
-3968,-3761
-5022,-4510
-3367,-1924
-2642,-993
-1965,-260
-1125,-168
-1791,-337
-413,1059
2408,3734
3643,4532
3957,2880
3358,1871
3259,2714
334,-113
-2239,-3489
-1824,-2305
-1670,-1071
-3267,-2029
-4242,-2443
-515,-260
1874,1255
-777,-56
-16,-129
810,-1236
2197,-1019
1410,-1435
-2331,-2817
-2869,-1745
-2300,-703
-783,1546
1024,3644
1245,3988
1647,4156
3303,4154
5768,4579
4792,3669
2357,1055
2403,385
2339,1625
2631,2921
375,1165
-3526,-1701
-2516,280
-3402,137
-4726,-2239
-6770,-6326
-8051,-7375
-6836,-6383
-8507,-8810
-7570,-9246
-4501,-6874
-6048,-7196
-6575,-7124
-6936,-7620
-4760,-6094
-2324,-3753
-2760,-2182
-1914,-86
-1014,1430
1159,3647
1408,3208
800,2297
2514,3024
4453,3011
6111,2958
6338,3613
5774,4497
7044,5945
6962,5225
6324,4554
4355,3188
558,445
-822,-1034
-2452,-2086
-995,-1210
-1502,-2960
-3221,-4543
-284,-1298
1668,-32
4443,1510
6169,4275
4609,5085
3915,4790
961,2682
580,2538
79,1886
-2588,-682
-1253,309
-375,607
2238,814
2755,-970
285,-2235
998,-803
612,-1931
287,-2088
-900,-1451
-2582,-1913
-2027,-1300
-767,-539
1173,1163
1320,1928
717,1406
2270,2376
1631,1596
2148,1700
507,537
-2966,-1187
-3671,-1020
-4495,-1835
-4319,-2182
-4153,-2177
-5492,-3134
-4609,-3001
-3339,-2765
-2050,-3082
-3410,-5027
-4982,-6449
-4200,-6072
-3926,-5830
-3956,-5519
-2049,-3487
314,-599
-1432,-1490
-1366,-1758
2259,324
1145,-374
-1591,-1919
-309,-1030
1138,-364
1448,-288
-233,-1429
-1120,-148
453,2840
470,2304
1917,3019
2861,4447
1742,2688
827,1255
861,1741
2995,3382
2339,1606
-101,-737
1453,894
2375,975
1800,-472
-574,-1257
-1765,-325
-485,1316
-270,1545
1252,2508
-60,1543
-1744,584
80,1325
-878,-737
-2091,-1206
-1351,-27
16,-132
640,616
1349,1889
2045,2672
566,1479
-371,1281
-373,2831
-509,2781
1483,1848
2485,872
1296,477
154,-299
-1988,-4291
-1036,-3765
-2722,-3087
-6802,-5155
-6902,-6391
-4457,-5681
-1479,-3491
-2593,-4346
-3385,-5196
1034,-1203
3808,1290
4261,737
2434,-722
4637,10052
8554,27623
5330,11437
3844,7855
2231,9333
-1025,-2176
-1607,-13873
-363,-12299
3006,-2185
4117,-979
1799,-6828
1600,-4852
2941,2038
2117,2892
-1666,-2728
-2955,-3698
-3327,-647
-4503,-471
-3340,-1701
-4613,-3452
-4820,-1062
-4166,-120
-3698,-2578
-788,-2571
15,-2119
-116,-263
2266,2111
3581,1732
4369,3362
2591,5305
1137,4876
30,3667
-892,3725
-1073,4197
-4100,1198
-4990,-516
-2209,-50
-1434,-594
-856,-1620
-1011,-3259
-2297,-3050
-3408,-2656
-1328,-1061
-1100,-189
-1627,170
-1062,320
-845,230
-812,-489
1119,-184
551,-605
700,107
644,281
1977,819
2306,462
-734,-730
-2077,-317
-1964,-489
-1230,78
-1305,-242
-3566,-1427
-2570,-793
-2129,-1670
-2519,-2140
-1927,-2565
-1968,-3188
175,-693
-432,-779
-654,-1761
2322,1146
1353,465
-1243,-2549
-176,-2419
2395,-285
2616,279
46,-910
-379,235
1602,2517
1683,2851
-638,1219
-3020,-942
-2520,-873
-2061,-741
-2257,-2143
-1885,-2984
-3792,-4830
-3469,-3003
-2784,-2431
-1902,-3278
-1624,-3419
-1446,-1470
-1067,-898
-3148,-3876
-1685,-3644
239,-1795
-209,-777
215,-669
-14,-886
1994,1477
1179,727
-524,-565
-451,535
-1574,-241
-274,368
1097,1037
188,-642
1056,60
845,480
3445,2831
5421,6275
1544,4319
1400,3420
2626,4849
3440,4666
1420,892
-1717,-2035
-2435,-1609
-2946,-2161
-1617,-2432
-1117,-924
-1538,773
1137,3698
778,1999
-348,-943
-2022,-2574
-3468,-3024
-3453,-2836
-3896,-3482
-588,-975
1834,907
0,-1454
-510,-3296
709,-2864
3038,-622
183,-3096
-2375,-4419
457,-897
396,-313
981,142
2185,1558
1615,2535
1854,4466
416,3912
666,2863
860,2735
-31,2855
-523,2550
-2183,-172
33,426
-696,-470
-4275,-3652
-3519,-3840
-1090,-1896
740,-269
-369,-1897
-905,-2633
2003,-227
3028,695
3689,904
2883,1132
2988,1796
2874,1542
78,-1038
-308,-1392
-769,-1606
-1601,-618
-2377,136
-2799,-227
76,1860
505,2401
-2042,566
-1932,445
-2760,-697
-1498,-252
-1737,-816
-4051,-2178
-2061,-361
-418,837
1966,3056
3141,4006
3122,4864
3522,4814
3952,3543
4789,3302
2513,994
-755,-1937
-1459,-3078
-1905,-3730
-1207,-3440
-2470,-4862
-3981,-5603
-1795,-3040
-987,-2113
420,-1246
2414,494
3953,2913
3742,3258
1297,1173
2879,1668
1419,-560
-2591,-2270
-2618,-544
-2052,-457
-709,144
-3775,-1011
-5711,-1666
-3478,-1057
-2713,-1443
-2777,-900
-2774,-1989
-3045,-3047
-815,81
-1264,-813
-1325,-2539
624,-624
1337,1686
1893,2159
2800,2184
6223,5107
5254,5103
2776,3365
2574,2363
1147,723
1253,299
-1261,-2547
-4383,-4002
-4236,-3360
-2867,-2862
947,-293
761,-136
-375,-1183
823,-1589
385,-1719
484,-1491
-1293,-2193
-2982,-2175
-1300,-771
-735,52
-1929,11
-2691,-749
-2442,-824
-1930,318
-1557,425
-620,-193
-1789,-1640
-2128,-1685
-621,-420
-538,-2378
-677,-3187
-1001,-2844
-1526,-2192
-799,-1331
-1290,-960
151,1509
-205,1460
-1082,1796
74,3450
803,3312
1767,3352
1714,4732
-237,3912
-2606,1163
-3667,-164
-569,1478
-83,966
-2203,-563
-48,1623
3105,2974
2869,1693
-1171,-1268
-1280,-1361
200,-1377
874,-2073
2700,-1099
2435,-454
3360,1719
3353,2013
729,147
-653,-833
-3247,-2692
-5653,-3358
-4365,-1553
549,2664
