-3082,-3638,-1085,-4068,-3076,-6523,-4360,-8861,
-700,-856,387,-1511,-1571,-3887,-2925,-12389,
2298,3058,1309,1051,719,1058,2615,-7840,
-180,984,-184,272,1896,3559,3972,-6323,
-1100,25,596,933,1769,4416,2852,-6581,
480,1591,712,2383,1512,8420,4874,-426,
3083,3760,2219,4432,4424,13054,6960,8095,
-208,-110,-1324,2012,2528,9073,1618,9620,
-254,-1032,-1549,1135,699,5357,-270,8253,
966,549,-361,183,-401,1673,53,8829,
114,796,-2613,-1259,-1312,-645,0,11733,
1918,2408,-819,-218,356,1052,387,8127,
2004,1864,-738,-903,-822,-2311,-2512,2303,
5178,4559,2762,1960,2651,-1957,1841,3734,
4988,3739,2888,883,2084,-1725,5373,4606,
774,-437,-1793,-4089,-3930,-7585,-1830,-2268,
703,-380,-778,-3698,-2675,-6746,-3020,-5535,
761,-175,-431,-3841,-1300,-4314,-465,-4404,
1951,1275,3773,-135,2069,-211,2784,-1460,
1533,1361,6916,1539,2144,2015,1628,-1358,
-3945,-2832,1992,-3830,-4896,-3071,-6811,-4721,
-1944,288,2389,-2398,-2157,-1227,-5110,1196,
919,3369,2715,456,696,-235,-3647,5374,
1113,2967,1966,1303,1217,-2681,-5593,1250,
1947,2979,1653,1348,2222,-4018,-5264,-2479,
6101,6952,2969,3879,5801,-3099,-3085,-930,
6190,6708,2636,3830,5180,-4011,-3999,-2954,
1183,1342,-4166,-1423,-670,-7502,-6685,-8768,
26,423,-6531,-3259,-1966,-9448,-5876,-9471,
1285,4134,-3824,-1858,-700,-5310,-584,-2085,
-1951,3240,-5547,-4473,-3543,-4524,-904,-1298,
-2524,3726,-2346,-3001,-3195,-4798,-484,-3429,
212,6435,529,2449,689,29,3138,-816,
-2565,2452,94,1696,-111,4176,6038,-717,
-5583,-1879,414,-980,-3925,4562,6623,-2697,
-6108,-3156,-614,-821,-3396,2045,1587,-1277,
-4247,-3275,383,873,5,2648,-362,2976,
-5687,-6203,-2098,-1976,-2344,2983,-2132,1680,
-4244,-5760,262,-444,539,5522,1288,2277,
-2082,-4675,2685,1299,2476,4093,2194,4248,
652,-3064,2733,733,930,-982,-1355,5626,
1867,-2593,2412,-181,-965,-2268,-2563,2721,
1162,-2616,-2313,-2105,-1368,-3092,-2290,-110,
