1109,1109,947,-1283,-2010,-1380,-6216,-2136167,167
3642,3642,3937,873,1183,1965,185,49703715,3715
4057,4057,4432,1184,2750,2191,3513,64933294,3294
2834,2834,1959,3247,2500,1288,-655,49252958,2958
2975,2975,1960,5500,2578,3760,1870,89006981,6981
975,975,834,1749,772,1591,3390,74755619,5619
117,117,258,1637,400,-322,-22,968306,306
867,867,-296,3791,1280,1762,-876,-3931-1085,-1085
2282,2282,195,5111,3141,5433,2203,-111667,67
1330,1330,470,4034,3450,5177,2630,860-615,-615
1199,1199,1213,2754,2848,4006,1921,-22131,31
971,971,348,3439,1969,3618,1162,-1328606,606
589,589,416,-463,627,2600,1278,581607,1607
2780,2780,2209,-1012,2940,4250,5828,58904204,4204
855,855,-503,-858,1115,538,5283,4695-588,-588
-1674,-1674,-3098,-3935,-3345,-4202,-105,-28-5095,-5095
-814,-814,-2189,-4020,-3200,-3174,-642,372-4422,-4422
-716,-716,-2503,-4023,-3549,-3399,-698,121-6027,-6027
-1808,-1808,-3268,-2416,-3783,-3690,-4252,-780-8486,-8486
-2071,-2071,-2825,748,-3757,-4324,-6158,-1037-7548,-7548
-1108,-1108,-1553,-816,-4344,-6989,-6128,-2186-2564,-2564
-1101,-1101,-1575,-926,-3600,-7695,-8314,-3134363,363
-2601,-2601,-2336,-892,-1331,-5579,-6958,-30011136,1136
-2910,-2910,-3085,-1095,85,-4418,-3354,-8544956,4956
-1515,-1515,-2604,2809,2050,-3057,-2622,17377973,7973
-1292,-1292,-1656,4473,3147,-1487,373,11076321,6321
-3396,-3396,-3176,2748,1021,-1607,1638,-13205468,5468
-3800,-3800,-4037,613,-793,-2075,3553,-31474818,4818
-2604,-2604,-3508,264,-845,-778,1931,-24072813,2813
-2127,-2127,-3123,476,-836,483,1467,22043373,3373
-3776,-3776,-3814,-2164,-3352,-1181,2614,13652690,2690
-3192,-3192,-2834,-2432,-4178,-794,3193,1953-511,-511
-222,-222,380,-2379,-2812,-442,5413,6313-1134,-1134
2684,2684,3156,-408,-995,1198,8371,97561082,1082
3056,3056,4234,2106,-190,3177,10143,109414416,4416
1863,1863,5004,-164,-1175,1504,5320,59423892,3892
2800,2800,6373,-1670,-347,2074,-113,21862932,2932
1497,1497,5336,-2794,992,3967,-4890,-21773472,3472
784,784,3827,-1015,3398,6821,-4559,-11726293,6293
2249,2249,4491,612,4745,7116,-8134,-39305223,5223
499,499,2565,-3247,1635,1642,-14334,-11736441,441
192,192,1140,-2748,1305,1091,-11088,-101181252,1252
1267,1267,1413,-2730,1717,1533,-6841,-54282538,2538
1984,1984,574,-1431,1691,724,-3273,-23381713,1713
-529,-529,-1848,248,992,-1326,-958,-1529-895,-895
-3133,-3133,-3677,692,-222,-3982,1129,-2169-5193,-5193
-1518,-1518,-2766,3802,943,-2543,3639,-911-7520,-7520
-937,-937,-2607,4024,663,-2946,1318,-3913-9479,-9479
-495,-495,-1404,3519,1386,-2613,-1,-5190-14558,-14558
-176,-176,-16,4214,1295,-2315,-4,-3952-17532,-17532
-912,-912,-557,280,-1731,-4047,-2765,-5014-13348,-13348
-1345,-1345,-1475,-2513,-3274,-3882,-4274,-6034-9628,-9628
-1201,-1201,-1041,-4869,-2779,-2003,-4661,-5846-9555,-9555
-17,-17,-816,-3128,-981,836,-3771,728-5827,-5827
914,914,2,-737,-70,2801,-1331,5600-136,-136
2824,2824,2797,-2291,-105,2762,-793,37153335,3335
5038,5038,5536,-637,1356,3631,209,35767188,7188
2876,2876,4657,-3255,-301,1095,2453,24025883,5883
1933,1933,4183,-2700,-1438,1153,4739,33674812,4812
1619,1619,4864,-187,-1520,1559,3537,25015367,5367
-947,-947,3090,-3210,-3984,-1892,-1776,-4367-916,-916
763,763,4057,-177,-1465,1222,-1899,-4567-3144,-3144
3224,3224,4882,2087,968,3269,-2208,-3158-3384,-3384
3641,3641,2943,1591,847,1738,-4439,-4388-3347,-3347
4540,4540,2046,4838,3804,2534,1992,142889,89
4257,4257,1211,6241,5088,2171,6685,35951911,1911
-118,-118,-3374,3673,1446,-2030,5332,179395,395
-949,-949,-3692,2782,2709,-652,9353,43492909,2909
1028,1028,-1742,7042,7651,3031,16194,115916163,6163
-1196,-1196,-2094,6137,5039,498,13623,99821580,1580
-916,-916,440,4175,3735,177,9109,5873-2691,-2691
-1692,-1692,-115,4214,3682,1378,7477,5914-2664,-2664
1437,1437,2815,7206,7082,6848,11167,8743-358,-358
-591,-591,1026,6149,4783,5587,4830,5823-4391,-4391
-1647,-1647,445,7355,2828,4024,1299,4984-3682,-3682
4,4,2760,7013,2962,5850,-1754,2744826,826
-563,-563,2491,3920,943,4021,-3773,-862-1746,-1746
-1141,-1141,2047,-148,-2141,1,-5674,-2813-5941,-5941
949,949,3188,322,-1297,1090,-6165,-1136-4932,-4932
1519,1519,3108,87,-1323,146,-4876,-703-4272,-4272
1156,1156,2659,-1863,-3640,-3509,-4340,-2562-5375,-5375
1045,1045,1541,-1448,-4398,-5539,-1410,116-1249,-1249
2240,2240,1256,-2348,-4059,-5392,-1425,13903882,3882
4267,4267,2218,260,-1904,-3373,-1415,17437027,7027
-163,-163,-2478,-2809,-5667,-7521,-2621,3386760,6760
-4265,-4265,-6963,-6916,-7988,-10243,-5751,-30525880,5880
-4321,-4321,-6572,-3932,-4922,-6695,-4340,-46186026,6026
-4725,-4725,-7038,-4982,-2678,-4853,-2002,-55042883,2883
-5822,-5822,-9180,-4677,-3192,-4456,-641,-4020-2915,-2915
-8105,-8105,-10564,-4756,-4270,-5874,-1663,-3137-4672,-4672
-3588,-3588,-4319,-3659,-1149,-3420,-1406,-3786-2656,-2656
1260,1260,1196,-792,1501,86,-780,-3974-3174,-3174
520,520,1280,-2759,901,729,-2645,-4432-2360,-2360
331,331,1450,146,2497,3052,-3393,-14742175,2175
1528,1528,3183,5167,3958,4674,-721,18436080,6080
404,404,3283,4085,2685,3401,-676,3076526,6526
-4833,-4833,-2705,-1496,-3009,-2213,-4111,-26122669,2669
-7150,-7150,-6482,-6474,-5797,-5222,-6199,-3877-1136,-1136
-1866,-1866,-1806,-1867,-244,704,9,31131846,1846
-672,-672,-394,-1102,-163,640,1934,41511644,1644
-4441,-4441,-3854,-6095,-4325,-3476,-3799,-1794-331,-331
-3567,-3567,-3496,-3883,-2163,-1183,787,3342478,2478
-2446,-2446,-2113,-2799,44,-125,6238,47406249,6249
-395,-395,-334,742,2021,1138,6691,70317391,7391
-1251,-1251,-1300,1493,1006,510,831,14583920,3920
-2939,-2939,-2397,-531,-1032,-1057,-2736,-3992-660,-660
2086,2086,1657,4253,2908,2621,853,314-864,-864
3723,3723,3020,3918,3423,3246,-924,-1291-2799,-2799
1507,1507,1007,2655,665,1271,-3862,-3238-5289,-5289
-86,-86,-142,669,-2459,-1920,-4333,-2298-7264,-7264
1370,1370,1913,-2276,-3185,-3102,-4309,-483-7424,-7424
3661,3661,4266,-568,-2019,-1458,-2416,2537-3126,-3126
-185,-185,395,-5040,-5147,-3132,-6458,-1737-938,-938
388,388,487,-4462,-2875,280,-3641,1173426,426
1980,1980,1988,-2266,-652,-17,-393,4853615,615
1288,1288,1952,-2085,-384,422,194,380-589,-589
1235,1235,1514,-905,261,2123,407,-4140-2559,-2559
438,438,173,-4534,-1158,13,-3117,-6676-5838,-5838
2902,2902,2151,-246,1070,2368,4289,-232-6238,-6238
2912,2912,2312,3404,2137,1953,7999,1811-3354,-3354
-806,-806,-630,-243,-1528,-2064,1648,-3143-1076,-1076
-2564,-2564,-2516,94,-2191,-1832,40,-2078-595,-595
-481,-481,-1183,3340,2345,2554,4961,32402656,2656
-1756,-1756,-3303,5788,3568,2531,6510,69376749,6749
-4163,-4163,-5474,4250,1227,22,586,41516314,6314
-5869,-5869,-6380,215,-1926,-1912,-6464,-36671930,1930
-5216,-5216,-5402,-311,-2427,-2825,-5097,-33242467,2467
-5400,-5400,-5326,-5146,-4457,-5932,-5798,-22401853,1853
-3325,-3325,-2638,-2134,-2297,-2066,-4236,-1151364,1364
-4349,-4349,-2829,-272,-2675,-1121,-3578,-8131321,1321
-2474,-2474,-459,-3457,-3329,-2089,-2285,-733724,3724
-2023,-2023,538,-2867,-1514,-443,911,15495152,5152
-3043,-3043,-664,-1658,-688,2125,652,-3662917,2917
1171,1171,3026,2459,1934,5869,2376,19947614,7614
1704,1704,4521,843,663,3486,2420,56010211,10211
-605,-605,2176,-2154,-2476,42,1905,-38075044,5044
1102,1102,3308,2299,-598,2388,4242,-44803659,3659
2178,2178,4236,2139,1191,4302,3835,-53764516,4516
610,610,2261,2244,1322,2822,3377,-29301136,1136
-3428,-3428,-1911,-327,-1223,-1917,-56,-2919-1508,-1508
-3013,-3013,-1548,-181,-1007,-1458,-3481,-3902-209,-209
-3570,-3570,-2526,378,-485,-1343,-2184,-1098-2734,-2734
-6079,-6079,-5488,-4060,-2254,-4433,-3577,-156-5674,-5674
-3330,-3330,-4584,-628,-421,-3233,-2244,4250-4340,-4340
-340,-340,-2258,2666,1266,-1219,-1562,3464-4814,-4814
1783,1783,242,2061,810,-1536,-2875,-632-7042,-7042
6106,6106,3811,4637,2434,958,-986,1361-2373,-2373
8451,8451,5597,4100,3470,3733,1847,2438436,436
4386,4386,1379,2183,-437,566,-639,-2509-5325,-5325
2178,2178,121,1191,-2561,-1062,-2690,-4963-8317,-8317
1211,1211,434,-1109,-3474,-1921,-1657,-5239-7008,-7008
-1062,-1062,-1600,-684,-4274,-3214,-3347,-7710-6386,-6386
-3979,-3979,-4291,-3115,-5665,-4809,-5207,-11736-5822,-5822
-1501,-1501,-1153,2685,-199,589,2046,-2694-515,-515
-259,-259,870,5282,3132,3643,6862,40713615,3615
-1048,-1048,110,2321,2733,2241,2825,6213776,3776
41,41,1208,2302,4705,3453,4285,24983847,3847
2701,2701,3121,1499,6366,5629,5078,5106270,270
5528,5528,4628,3861,7923,7810,2576,4134-2813,-2813
3124,3124,2525,-705,3135,2253,-4863,-3603-6169,-6169
-275,-275,-290,-4580,-1715,-2579,-8579,-9247-9613,-9613
-406,-406,-559,-4394,-2820,-1783,-7028,-9067-11003,-11003
-79,-79,-231,-9028,-4648,-1377,-8967,-10232-7239,-7239
-260,-260,-777,-7686,-5132,-2083,-10168,-8904-1655,-1655
-1987,-1987,-1187,-5885,-5715,-4113,-6202,-35231175,1175
-1902,-1902,-809,-5854,-6225,-3915,-3787,-12792988,2988
-310,-310,-161,-3185,-4001,-2176,-796,18475932,5932
-533,-533,-558,-15,-1065,-2088,1068,62387467,7467
-5484,-5484,-5819,1938,-2811,-5536,1212,80791810,1810
-8721,-8721,-8655,413,-5394,-8505,1887,5068-2662,-2662
-7566,-7566,-6978,298,-3696,-5689,1285,1161-1438,-1438
-7193,-7193,-6559,1028,-1637,-3364,-582,599-1807,-1807
-8800,-8800,-8416,-3956,-3083,-3167,-2261,-1305-4503,-4503
-5306,-5306,-5862,-2728,-988,1843,692,2213-390,-390
-3502,-3502,-3828,-2721,-366,3055,1200,43142709,2709
-1760,-1760,-1478,-2009,875,4172,133,39511796,1796
-527,-527,-193,-1065,1913,6063,857,2413-898,-898
483,483,89,-3058,1076,5144,3623,1457-2193,-2193
2794,2794,1327,54,2312,4689,4032,3347-2643,-2643
2386,2386,1385,977,2158,3201,-965,825-3265,-3265
2478,2478,1867,-632,1217,1456,-238,-3092-5008,-5008
1717,1717,563,-306,242,-166,3762,-1511-3575,-3575
2243,2243,1075,1924,3616,3157,7754,47511885,1885
3312,3312,2151,7463,6686,5594,8561,84264271,4271
1580,1580,894,7905,4644,2789,7152,47292873,2873
-1848,-1848,-2142,2882,132,-425,4181,-5132307,2307
-3658,-3658,-4413,-361,-2444,-3750,278,-17363295,3295
-1203,-1203,-1672,-646,-2156,-2384,-3641,-33232279,2279
428,428,-212,1961,-2014,-270,-2545,-3439272,272
-1656,-1656,-1225,-596,-4501,-3238,-4379,-4903-1619,-1619
-3139,-3139,-2151,-3709,-6320,-6013,-8203,-7920-3785,-3785
-876,-876,-852,16,-4203,-5204,-7446,-7381-6062,-6062
2071,2071,1651,3346,-682,-1701,-4134,-4704-5844,-5844
336,336,-171,1574,-1800,-3290,-5730,-3993-4991,-4991
67,67,-990,-793,-3231,-5511,-7684,-6186-6495,-6495
2339,2339,1636,210,-1247,-2941,-8311,-6667-5154,-5154
5500,5500,5229,3099,2431,1418,-5116,-3798-2164,-2164
6272,6272,5761,1543,3211,2610,-2535,-961-892,-892
5101,5101,4042,2204,2591,285,-1173,29381910,1910
4106,4106,3657,2318,2039,-440,587,43165054,5054
5361,5361,5326,4513,3533,1878,5508,66677991,7991
1998,1998,2184,1955,949,127,5255,61658670,8670
-2536,-2536,-2609,-5917,-4185,-2840,-355,6215253,5253
-2493,-2493,-2541,-4216,-2694,-102,-648,14702911,2911
-2769,-2769,-1842,-2933,-1268,1660,727,29241850,1850
-4143,-4143,-3129,-6567,-4273,-455,-2562,-851-711,-711
-4665,-4665,-4154,-8563,-6289,-1806,-5448,-3568-1073,-1073
-2897,-2897,-3395,-6509,-3904,-838,-2327,-896-901,-901
252,252,-1026,2522,762,1062,7096,63363146,3146
-295,-295,-853,3341,-1371,-1369,3459,20345150,5150
-2706,-2706,-2934,-1818,-6266,-5812,-1893,-49131158,1158
-2019,-2019,-2647,653,-3415,-4400,4793,-2694-174,-174
2203,2203,1267,6186,3774,2449,10871,8963629,3629
2569,2569,846,7752,4663,4256,7962,12853668,3668
-704,-704,-2169,3441,656,917,3379,-508-361,-361
1121,1121,476,3663,2819,3019,5035,29216,216
2694,2694,1851,5792,5896,5384,6371,19282056,2056
764,764,39,932,3352,2987,318,1375-866,-866
-1167,-1167,94,-2634,-611,-64,-2211,1970-3237,-3237
-1002,-1002,2032,-3771,-2229,-1682,-4113,89-5555,-5555
525,525,4609,-1933,-219,-734,-3286,-293-2990,-2990
-710,-710,4436,-2354,-994,-1165,-1871,-715-2750,-2750
698,698,5812,-3125,-1826,424,-2554,-325-3981,-3981
2612,2612,6108,-152,-949,1279,-1739,3504-2809,-2809
2919,2919,5007,981,-513,298,-890,3299-449,-449
2134,2134,3339,700,-1646,-828,-3150,156163,163
1738,1738,1787,-511,-2040,-1291,-5550,577-552,-552
1851,1851,393,-659,-732,-348,-1586,27063303,3303
1172,1172,-1162,1927,739,14,1748,24006714,6714
-2199,-2199,-4210,-603,-1868,-3713,-3009,-29114585,4585
-2405,-2405,-4468,-2211,-2433,-4125,-4718,-64252050,2050
-412,-412,-3162,-404,-1092,-3253,343,-6383-1125,-1125
244,244,-2423,-307,-876,-2096,-232,-6570-5812,-5812
2845,2845,1219,5227,3365,2102,2765,47-5204,-5204
2389,2389,2530,5918,3744,1283,3911,166-5510,-5510
2316,2316,3405,4527,3181,2278,4463,-594-6432,-6432
2134,2134,2917,4136,2768,2691,4228,448-5356,-5356
1545,1545,1671,3256,3430,3559,2053,1805-4139,-4139
382,382,366,4093,4444,3432,2748,2871-3280,-3280
-2159,-2159,-2256,1552,2199,1143,2520,174-5007,-5007
-2070,-2070,-2330,1872,1914,2345,2389,1127-540,-540
-3116,-3116,-4235,3636,1844,2034,1062,15953741,3741
-3699,-3699,-5062,5009,2828,3867,-305,7083742,3742
-4054,-4054,-5225,6531,1976,4451,448,7124873,4873
-6172,-6172,-7507,1977,-3883,-330,-3207,-27525354,5354
-6106,-6106,-7725,-3152,-8192,-4406,-8298,-74653782,3782
-4541,-4541,-4835,-4503,-6094,-3961,-6942,-76023493,3493
-6291,-6291,-6393,-4959,-3919,-2456,-2185,-29675110,5110
-8095,-8095,-8464,-4592,-3468,-2841,-800,7837118,7118
-8312,-8312,-7840,-5004,-1267,-3233,-1687,-8036628,6628
-7424,-7424,-6449,-244,2927,-81,392,1374088,4088
-8596,-8596,-7762,2797,4328,2224,4248,33744289,4289
-11596,-11596,-11245,-1188,827,-1052,1632,22091251,1251
-10088,-10088,-9635,-113,-1236,-2795,974,2118-3364,-3364
-9986,-9986,-8032,1460,-1849,-2890,689,1061-4000,-4000
-13580,-13580,-10353,-679,-4131,-4795,-2770,130424,24
-13223,-13223,-10474,-3806,-5036,-5865,-1778,30593224,3224
-10541,-10541,-8574,-5227,-4193,-4556,1727,42544752,4752
-9222,-9222,-7253,-2862,-2243,-1932,1354,66184850,4850
-6870,-6870,-4905,-1266,-698,338,596,69666485,6485
-6844,-6844,-5467,-4800,-1542,-583,-39,39526540,6540
-8291,-8291,-6666,-10455,-4379,-2848,-3482,-3167-171,-171
-3993,-3993,-2543,-8171,-2707,263,-7260,-5345-3835,-3835
-1894,-1894,-1128,-1602,453,3335,-8244,-2941276,276
-4985,-4985,-3722,-4502,-2567,-896,-8296,-5222-1077,-1077
-2895,-2895,-1938,-5035,-2593,-955,-5533,-5924-6044,-6044
806,806,488,-1758,-631,1211,-3741,-5859-7395,-7395
1277,1277,21,246,1453,3675,-1341,-3400-4299,-4299
1465,1465,-490,-297,1345,2294,1460,-1579-3922,-3922
2413,2413,-346,-3119,-2264,-2891,-404,-7986-9129,-9129
5008,5008,2218,-2631,-2898,-2847,207,-11526-10543,-10543
6251,6251,3052,-2243,-1969,-2042,1742,-7862-6613,-6613
7181,7181,2624,-4154,-3721,-3938,317,-5435-5026,-5026
8461,8461,3396,-3004,-4665,-5181,-651,-3580-5765,-5765
8849,8849,5373,-2834,-3979,-4756,1264,-475-2745,-2745
8729,8729,6589,-3159,-3098,-2049,1080,17273845,3845
9541,9541,6989,-1354,-1466,-983,31,33298881,8881
9492,9492,6771,1169,93,-577,2766,64818811,8811
9226,9226,7340,3078,2573,1205,7744,81146270,6270
9779,9779,9392,4251,4371,3161,5550,74997461,7461
9104,9104,8555,4714,4315,3074,-2426,38323667,3667
9296,9296,8454,3936,5799,4465,-467,2770-2237,-2237
12253,12253,11284,6792,9091,8665,3818,5318-5189,-5189
12172,12172,11245,9839,9292,8663,2069,6492-3886,-3886
8125,8125,7527,5441,4809,3351,-1130,1457-3401,-3401
8374,8374,7504,4811,3822,3229,1089,-939-5631,-5631
8628,8628,7774,4135,2797,3233,2384,-85-7339,-7339
8684,8684,7984,3748,3171,3951,639,2121-5167,-5167
7643,7643,7489,2521,2433,2229,-2901,1578-4559,-4559
6784,6784,6810,-857,52,-1844,-5478,-1749-6757,-6757
5950,5950,5917,1094,172,-2449,-2674,-21-5857,-5857
4592,4592,5211,1471,968,-3465,1086,1591-4357,-4357
5155,5155,5516,2805,3402,-1677,3180,2658296,296
4391,4391,4203,5459,3318,-988,4196,33454128,4128
4382,4382,4922,7822,4060,-243,4919,35438100,8100
5120,5120,6696,9452,6703,1795,6856,626912074,12074
2934,2934,4467,5030,5212,319,6939,600012608,12608
2491,2491,3360,3130,4564,2060,4797,39189995,9995
2025,2025,2510,3117,3943,1597,3495,44496244,6244
-1000,-1000,544,-3183,287,-2365,835,453846,846
-4673,-4673,-2565,-9119,-3965,-4620,-3126,-7115-3467,-3467
-3864,-3864,-2579,-10107,-4739,-3575,-7747,-10456-1769,-1769
-1872,-1872,-2574,-6703,-2881,-1576,-7459,-6514-2715,-2715
-4756,-4756,-6328,-5255,-4303,-4776,-4478,-2835-4599,-4599
-7087,-7087,-7549,-7074,-7341,-7884,-6735,-7669-3446,-3446
-3318,-3318,-4224,-2652,-4768,-4817,-5636,-8756-1036,-1036
-1781,-1781,-3367,-1419,-3184,-3770,-589,-52272164,2164
-3218,-3218,-4946,-2873,-3716,-4720,1452,-50742243,2243
-3678,-3678,-4151,-3778,-4631,-4638,-1346,-71561644,1644
-1230,-1230,-267,-2645,-3084,-727,-3339,-9497-1298,-1298
1530,1530,2515,969,644,3854,-1338,-9772-5649,-5649
-171,-171,1131,-1689,726,2902,-1667,-6748-8221,-8221
-896,-896,1514,-414,2175,4993,1412,-2123-7634,-7634
-1016,-1016,2878,3337,3975,6290,2702,-781-6688,-6688
-2111,-2111,1060,1942,2606,2479,1018,-3739-6218,-6218
-3144,-3144,-713,1282,1329,850,1235,-4241-4501,-4501
-3990,-3990,-1376,-2030,160,-180,-2588,-6899-3436,-3436
454,454,1907,2593,4858,4355,-1739,-4120-252,-252
3383,3383,3896,8035,6211,5381,1845,11382898,2898
326,326,853,3396,534,-779,-1142,-1846-115,-115
247,247,882,2671,-134,-179,-3808,-14261244,1244
1900,1900,3005,4348,1913,3963,43,43183517,3517
4114,4114,4120,7364,2821,5821,2749,88573708,3708
3470,3470,3128,8079,2962,6135,2806,115746492,6492
-610,-610,-73,2129,-476,2962,-773,93853998,3998
-262,-262,441,1987,-340,3444,627,94011019,1019
26,26,-350,671,-2081,792,885,7642-501,-501
-990,-990,-2779,-1322,-3474,-1625,-1101,4768-4093,-4093
-1735,-1735,-2811,-1616,-2557,-1843,-70,4317-6785,-6785
-1819,-1819,-1855,-3981,-3624,-3448,902,1941-7895,-7895
-42,-42,-950,-3506,-3621,-4747,48,447-6095,-6095
-412,-412,-917,-4398,-3698,-5012,-1800,-3859-7892,-7892
344,344,-480,-1681,-1269,-2264,-397,-3230-6269,-6269
194,194,-1158,-543,-1912,-2831,-2754,-1187-4567,-4567
1837,1837,1368,1275,-899,-1290,-4803,-1264-2029,-2029
1810,1810,1234,4122,299,476,-5193,-3166-1415,-1415
1555,1555,331,993,1085,1739,-4606,-1365738,738
2458,2458,878,645,2972,3655,-1780,5058467,467
336,336,-532,-771,384,574,-3461,35531883,1883
-1403,-1403,-1249,-4219,-2232,-3185,-6045,-23104075,4075
-1587,-1587,-862,-4921,-1451,-1344,-3252,-32151242,1242
-2808,-2808,-241,-7404,-831,251,-2125,-3378-579,-579
-1553,-1553,2212,-2824,1222,2964,939,-16251147,1147
-1925,-1925,2390,812,219,1878,601,-4786-1238,-1238
-3728,-3728,919,-1700,-2455,-1025,-3296,-8804-5947,-5947
-3274,-3274,1267,-557,-1063,850,-2390,-5629-4242,-4242
-1085,-1085,2773,-624,-127,2176,-923,-3479174,174
-1245,-1245,390,604,-823,410,-2764,-2610-592,-592
-1847,-1847,-1459,1342,281,57,-2924,15901391,1391
-991,-991,-790,252,1316,766,588,56185097,5097
-429,-429,-781,922,584,556,2672,70276506,6506
-2116,-2116,-2786,-225,-1121,-2665,1569,40415362,5362
-2764,-2764,-4667,-1521,-1905,-4142,1275,38705327,5327
-2286,-2286,-3906,-2636,-3362,-4089,1079,18974750,4750
-2427,-2427,-3004,-4492,-4745,-5595,-238,-33641958,1958
-3716,-3716,-5308,-5167,-6567,-8008,-944,-7120-904,-904
-1787,-1787,-3948,-4513,-4654,-5526,3013,-5774721,721
-944,-944,-3613,-2728,-2700,-2890,6210,-1178854,854
-806,-806,-3111,-42,-1574,-1088,6764,54204068,4068
-158,-158,-1480,2011,-785,481,11147,74347010,7010
-1178,-1178,-1754,2212,-1090,287,9644,54126332,6332
-2164,-2164,-2198,-939,-1080,1382,2242,48834836,4836
-32,-32,-72,2453,2105,5324,1434,81113184,3184
-696,-696,407,4389,2233,4912,1646,5705-1241,-1241
-2320,-2320,-176,1532,723,2162,-2011,-221-3736,-3736
-3094,-3094,-855,1045,1072,609,-5369,-2518-2880,-2880
-1635,-1635,-22,762,2528,992,-3211,-1591-2103,-2103
329,329,1393,4038,4190,3146,2601,1699-1432,-1432
-718,-718,-11,4556,2472,-11,3008,-1097-3335,-3335
-1175,-1175,-586,1440,1266,-2302,-1007,-5736-5177,-5177
-3235,-3235,-3247,-1595,-2014,-3598,-3487,-7322-7955,-7955
-3696,-3696,-4120,-3747,-3417,-2601,-1873,-6135-9280,-9280
-1924,-1924,-2950,-1697,-1722,-629,-1296,-2666-7021,-7021
-4164,-4164,-5740,-3941,-4842,-4980,-6463,-2823-2251,-2251
-6485,-6485,-8073,-8753,-9310,-8876,-12672,-5341-1655,-1655
-2175,-2175,-4147,-4006,-4829,-3179,-7487,-3033334,3334
-586,-586,-2847,-3723,-2747,-1622,-7472,7857637,7637
-3706,-3706,-6908,-5859,-5223,-5248,-7460,-3319024,9024
-3831,-3831,-6899,-3376,-3285,-3861,-3044,11537506,7506
-1387,-1387,-3386,-321,554,780,383,18682442,2442
45,45,-1029,1664,1580,2983,2169,20872057,2057
-1504,-1504,-2315,-466,138,307,563,12651210,1210
1336,1336,-170,3033,3659,4276,1635,6345-1372,-1372
2694,2694,1803,3420,4278,6359,-1345,6891-3736,-3736
767,767,1274,915,-58,1970,-4634,1726-2338,-2338
271,271,707,3418,601,1456,678,1882-1648,-1648
-495,-495,-179,2665,1932,2654,5656,1905-5136,-5136
444,444,856,4974,2830,4136,6294,2508-5275,-5275
558,558,1483,7381,3021,3451,7642,31051269,1269
319,319,1076,3897,2073,1027,6489,-6963502,3502
252,252,616,1678,2583,586,4824,-10702779,2779
720,720,518,-581,1326,14,3306,-13874817,4817
2819,2819,2657,2060,3132,2161,2955,15227889,7889
2044,2044,3216,1935,3421,661,2057,2045890,5890
984,984,2627,619,1716,-702,-375,-19053079,3079
905,905,1889,1213,797,-664,-2042,-3405-733,-733
-280,-280,597,-2053,-919,-2380,-4079,-6182-4938,-4938
-85,-85,169,-248,-90,-1278,-2967,-3544-6339,-6339
-3635,-3635,-3973,-3755,-5533,-3939,-4122,-3981-8634,-8634
-2249,-2249,-3206,-5370,-7975,-5842,-5122,-7344-10414,-10414
1359,1359,367,-1244,-3494,-1989,-1715,-3323-7265,-7265
2323,2323,1820,-478,-33,2450,42,-725-3852,-3852
3099,3099,1296,1674,719,3042,954,1597-1979,-1979
1947,1947,424,1182,-678,-95,999,1292-1645,-1645
3414,3414,3027,838,87,-415,-147,21051530,1530
3237,3237,3350,1573,831,920,-1103,33203564,3564
1892,1892,1782,-2371,-2582,-1112,-2241,18581887,1887
3683,3683,3446,755,-1371,577,1599,74665610,5610
2144,2144,3003,2669,-1032,-361,4661,103387968,7968
-546,-546,1480,-850,-2475,-902,2794,64053562,3562
2222,2222,3475,1365,1280,3940,6408,84933332,3332
2015,2015,2367,-702,1151,2655,7289,9802844,844
1614,1614,610,550,2124,2147,4412,8086-6349,-6349
1368,1368,476,2198,3485,2778,1145,3002-10628,-10628
-440,-440,-854,45,761,1163,-1542,-2591-10823,-10823
-3579,-3579,-4233,-1322,-4177,-3235,-4969,-7085-10689,-10689
-5031,-5031,-5950,-3190,-5593,-4622,-6325,-9255-8200,-8200
-7424,-7424,-7762,-2933,-5237,-3392,-653,-5271-3179,-3179
-9248,-9248,-8137,-5903,-8482,-5690,-2734,-6223-1825,-1825
-7974,-7974,-6986,-8279,-9049,-7391,-5022,-8856-1557,-1557
-6503,-6503,-5911,-6805,-6787,-6302,423,-600716,16
-4971,-4971,-3805,-6514,-4340,-3356,1325,-5317-774,-774
-712,-712,213,-549,227,1346,1931,-13723363,3363
817,817,659,3045,845,839,4133,-8995353,5353
-1607,-1607,-1762,1128,-1847,-2305,3330,-51572679,2679
-1394,-1394,-1029,1583,62,155,2137,-46354006,4006
2735,2735,1814,3107,3278,4008,410,-34096369,6369
5357,5357,2805,7754,5422,6010,938,-6965072,5072
3711,3711,2208,6247,4438,3716,-3643,-9651466,1466
3742,3742,3807,3846,4818,4144,-8148,-19123532,3532
4647,4647,4987,4303,5225,5657,-6742,-12415147,5147
4168,4168,4334,2278,4097,5627,-4945,-13593089,3089
3046,3046,3811,2217,3469,4943,18,20773136,3136
1210,1210,3369,263,1312,3364,-1125,14141776,1776
2765,2765,4989,832,1127,3525,210,1390429,429
1562,1562,2882,2289,940,2051,3825,2583-1611,-1611
-1195,-1195,-513,-1508,-1379,-1179,1100,-474-6223,-6223
197,197,-223,1814,-634,-380,1732,3217-4288,-4288
-350,-350,-1073,4821,-1488,-1717,1847,2057-1104,-1104
-2790,-2790,-3662,1064,-5146,-5162,-1356,-2233-87,-87
-2509,-2509,-3948,62,-5597,-5659,-168,-949355,355
446,446,-1442,922,-2908,-3071,1102,16412474,2474
